id;power;cordinates;antenna_Location_WGS84_E;antenna_Location_WGS84_N;building;streetNumber;street;town;district;state;country;postal;type
4330;Mittel;POINT (2676415 1237216);47.281416497970795;8.448665664644459;;14; Zwillikerstrasse;Affoltern a.A.Zust;; 8910; Schweiz; 8910;5G
4331;Mittel;POINT (2642959 1261316);47.50119544098153;8.008784702075388;;4; Gerenweg;Gipf-Oberfrick;; 5073; Schweiz; 5073;5G
4332;Mittel;POINT (2721167 1258200);47.46341430480053;9.045735517098043;;5; Poststrasse;Wil SG Hubstrasse;; 9500; Schweiz; 9500;5G
4333;Mittel;POINT (2711294 1259319);47.47522159315494;8.915095537981864;;;Kleinbasel;Aadorf;; 8355; Schweiz; 8355;5G
4334;Mittel;POINT (2537190 1153589);46.53063951050465;6.619956187488614;;;Swisscom;Lausanne;; 1004; Schweiz; 1004;5G
4335;Mittel;POINT (2503517 1129884);46.313411314180236;6.186054062746056;;14; Chemin du Signal;Coppet Dist;; 1296; Schweiz; 1296;5G
4336;Mittel;POINT (2690227 1284754);47.70717470240162;8.640830395683325;;;Fulachstrasse;Schaffhausen 1;; 8200; Schweiz; 8200;5G
4337;Mittel;POINT (2719204 1080347);45.86425968635534;8.973558444257531;;4; Piazzale Roncaa;Mendrisio V.S:F.;; 6850; Schweiz; 6850;5G
4338;Mittel;POINT (2755302 1223362);47.14299917833439;9.486245655383389;Beat Sport AG; 175; Churerstrasse;Buchs SG 1 Zust;; 9470; Schweiz; 9470;5G
4339;Sehr Klein;POINT (2683954 1250657);47.40138157946046;8.55081987377317;;A1L; Oerlikon;Zürich;; 8057; Schweiz; 8057;5G
4340;Sehr Klein;POINT (2610052 1214271);47.07937609554107;7.5709907814409885;;A1; Alchenflüh;Alchenflüh;; 3422; Schweiz; 3422;5G
4341;Sehr Klein;POINT (2682274 1224839);47.1693963305428;8.523837037133474;;82; Ägeristrasse;Zug Altstadt;; 6300; Schweiz; 6300;5G
4342;Mittel;POINT (2665275 1213015);47.064943207725015;8.297930203187425;;;Sedelstrasse;Ebikon Mall Switz.;; 6030; Schweiz; 6030;5G
4343;Mittel;POINT (2536767 1154154);46.535681827300074;6.614365578655361;;41; Chemin du Boisy;Lausanne;; 1004; Schweiz; 1004;5G
4344;Mittel;POINT (2496698 1115226);46.18055751517775;6.100792321715051;;;EMS;Petit-Lancy 2;; 1213; Schweiz; 1213;5G
4345;Mittel;POINT (2717184 1096593);46.01072427084556;8.951588908574017;;;Via Antonio Ciseri;Lugano 4;; 6900; Schweiz; 6900;5G
4346;Mittel;POINT (2680755 1285320);47.71350095976002;8.514742879769743;;;Gewerbestrasse;Siblingen;; 8225; Schweiz; 8225;5G
4347;Mittel;POINT (2688923 1232453);47.2370137389525;8.613028883003764;;;Hüttenstrasse;Horgen Bahnhofstr;; 8810; Schweiz; 8810;5G
4348;Gross;POINT (2650273 1224378);47.16845564113903;8.101713359530823;;11; Rigistrasse;Sursee Wassergrabe;; 6210; Schweiz; 6210;5G
4349;Mittel;POINT (2743074 1253065);47.41284244540911;9.334550803432933;;204e; Zürcher Strasse;St. Gallen 14 Zust;; 9014; Schweiz; 9014;5G
4350;Sehr Klein;POINT (2559252 1143002);46.43711595772965;6.908442306079177;;92; Grand-Rue;Montreux 1;; 1820; Schweiz; 1820;5G
4351;Mittel;POINT (2538940 1179876);46.767254700624875;6.639267233149413;;;Yverdon-les-Bains;Yverdon Dist;; 1400; Schweiz; 1400;5G
4352;Gross;POINT (2680361 1252489);47.418305562530236;8.503556291159526;;5; Bächlerstrasse;Zürich;; 8046; Schweiz; 8046;5G
4353;Mittel;POINT (2646050 1241117);47.319318860686224;8.047728161951953;;;Jungheinrich;Hirschthal;; 5042; Schweiz; 5042;5G
4354;Klein;POINT (2527190 1151903);46.514458890239005;6.489891339823103;;17; Avenue de Marcelin;Morges Charpent.;; 1110; Schweiz; 1110;5G
4355;Mittel;POINT (2761413 1200227);46.93351290499141;9.558537955015202;;;Plätzlistrasse;Zizers;; 7205; Schweiz; 7205;5G
4356;Mittel;POINT (2637875 1245933);47.36315439551723;7.940007457325158;;9; Hardweg;Winznau;; 4652; Schweiz; 4652;5G
4357;Mittel;POINT (2676780 1226037);47.18083167544997;8.451582504417082;;13; Kleinweid;Cham;; 6330; Schweiz; 6330;5G
4359;Mittel;POINT (2496950 1118176);46.207129334161735;6.103404247123155;;;Services Industriels (SIG);Aïre;; 1219; Schweiz; 1219;5G
4360;Mittel;POINT (2640626 1227681);47.19882693734376;7.974774311191232;;12; Schürmatte;Nebikon;; 6244; Schweiz; 6244;5G
4361;Klein;POINT (2609460 1227605);47.199321605688716;7.563473015105657;;A5; Schöngrün;Biberist;; 4562; Schweiz; 4562;5G
4364;Mittel;POINT (2724796 1246276);47.35551328988685;9.09052538829335;;;Geissberg-Zielackerstrasse;Ganterschwil;; 9608; Schweiz; 9608;5G
4365;Mittel;POINT (2585468 1243370);47.34102514444882;7.246334438660316;;;Rue des Condemennes;Bassecourt;; 2854; Schweiz; 2854;5G
4366;Gross;POINT (2612883 1206076);47.00561337795354;7.608036289208276;;;Hinterer Breittenwaldstrasse;Oberburg;; 3414; Schweiz; 3414;5G
4367;Gross;POINT (2547058 1210954);47.04749329054777;6.741917933714195;;2; 170;Le Locle Dist;; 2400; Schweiz; 2400;5G
4368;Mittel;POINT (2681477 1249615);47.39232160701067;8.517819761184933;;76; Hardturmstrasse;Zürich;; 8005; Schweiz; 8005;5G
4369;Mittel;POINT (2541054 1151087);46.50848580834374;6.670637181722471;;2a; Chemin des Anciens-Moulins;Pully;; 1009; Schweiz; 1009;5G
4370;Mittel;POINT (2619299 1235503);47.27014757826441;7.693656849730508;;3; Bahnhofstrasse;Niederbipp;; 4704; Schweiz; 4704;5G
4371;Gross;POINT (2652826 1248912);47.38891919132217;8.138268512028093;;;Unterfeldweg;Hunzenschwil;; 5502; Schweiz; 5502;5G
4372;Mittel;POINT (2522884 1156806);46.55807761143983;6.432967879938115;;;Route de Pampigny;Apples;; 1143; Schweiz; 1143;5G
4373;Mittel;POINT (2675406 1237738);47.286227273984665;8.435417968903291;;;Trail Supply;Zwillikon;; 8909; Schweiz; 8909;5G
4374;Mittel;POINT (2540578 1151795);46.5148122192344;6.664344606858549;;1; Chemin du Viaduc;Pully;; 1009; Schweiz; 1009;5G
4375;Gross;POINT (2601842 1205439);47.00000493678129;7.462850356493145;;49; Eichenweg;Zollikofen;; 3052; Schweiz; 3052;5G
4376;Mittel;POINT (2680505 1228724);47.204555292550744;8.501200311934902;;12; Hirssattel;Kappel am Albis;; 8926; Schweiz; 8926;5G
4377;Gross;POINT (2563836 1249542);47.39570201508579;6.959599533872836;;;Rocourt;Rocourt;; 2907; Schweiz; 2907;5G
4378;Mittel;POINT (2585048 1220292);47.13343889262477;7.2415482762647105;Centre de vaccination Bienne / Impfzentrum Biel; 2c; Place de la Gare / Bahnhofplatz;Biel/Bienne;; 2502; Schweiz; 2502;5G
4379;Mittel;POINT (2538215 1152311);46.51923934941179;6.633486646658647;;15; Place Saint-François;Lausanne;; 1003; Schweiz; 1003;5G
4380;Mittel;POINT (2653327 1237046);47.282156056302284;8.143492618585052;;;Industriestrasse;Gontenschwil;; 5728; Schweiz; 5728;5G
4381;Mittel;POINT (2500402 1130410);46.31768714506264;6.1455081024320934;;A1; Commugny;Commugny;; 1291; Schweiz; 1291;5G
4382;Mittel;POINT (2611517 1270174);47.582162508513754;7.591709517404336;;138; Hochbergerstrasse;Basel;; 4057; Schweiz; 4057;5G
4383;Klein;POINT (2682960 1248890);47.38561633929347;8.537325690586883;;;Zürich Letten;Zürich Limmatstr.;; 8031; Schweiz; 8031;5G
4384;Mittel;POINT (2533515 1154134);46.53518611872259;6.571980367534974;;;Route du Pont-Bleu;Chavannes-Renens;; 1022; Schweiz; 1022;5G
4385;Mittel;POINT (2600610 1200536);46.95590396792805;7.446646088547235;;;espace media;Bern;; 3013; Schweiz; 3013;5G
4386;Klein;POINT (2686720 1163680);46.61874723700637;8.570834053313277;;;Gotthard-Strassentunnel;Hospental;; 6493; Schweiz; 6493;5G
4387;Mittel;POINT (2663618 1212376);47.05935683849728;8.276028892677353;;34; Eichenstrasse;Luzern;; 6015; Schweiz; 6015;5G
4388;Mittel;POINT (2722862 1247092);47.36321446148518;9.06515672853725;;;Kapf;Bütschwil;; 9606; Schweiz; 9606;5G
4389;Mittel;POINT (2569692 1163729);46.62412002273611;7.042916862755984;;H189; Les Mosseires;La Tour-de-Trême;; 1635; Schweiz; 1635;5G
4390;Mittel;POINT (2632215 1257683);47.46913461053878;7.865928837348692;;;Maloyaring;Ormalingen;; 4466; Schweiz; 4466;5G
4391;Gross;POINT (2681941 1245736);47.357378672649126;8.523254742313648;Sihlcity; 1; Kalanderplatz;Zürich Sihlcity;; 8045; Schweiz; 8045;5G
4392;Mittel;POINT (2759496 1191187);46.85268784336724;9.530208421097143;;3; Steinbockstrasse;Chur;; 7001; Schweiz; 7001;5G
4393;Mittel;POINT (2602227 1200474);46.95534298702212;7.46788880768989;;56; Bolligenstrasse;Bern;; 3006; Schweiz; 3006;5G
4394;Mittel;POINT (2539095 1152839);46.524069591086835;6.644883866625002;Centre hospitalier universitaire vaudois; 46; Rue du Bugnon;Lausanne;; 1011; Schweiz; 1011;5G
4395;Mittel;POINT (2686118 1251467);47.40838667814219;8.579639869256932;;151; Roswiesenstrasse;Zürich;; 8051; Schweiz; 8051;5G
4396;Mittel;POINT (2626748 1266976);47.55295834967834;7.793971799126815;;;Schützenparking;Rheinfelden 1 Zust;; 4310; Schweiz; 4310;5G
4397;Mittel;POINT (2600130 1208518);47.02770310810828;7.440341197265636;;73d; Bielstrasse;M'buchsee Zust;; 3053; Schweiz; 3053;5G
4398;Mittel;POINT (2704547 1252562);47.415565603642804;8.824023624757757;;;Ober Luegeten;Ehrikon;; 8489; Schweiz; 8489;5G
4399;Mittel;POINT (2607777 1181754);46.78691014180524;7.540483512325259;;1; Sunnmatt;Seftigen;; 3662; Schweiz; 3662;5G
4400;Sehr Klein;POINT (2681640 1225340);47.17398083440574;8.515566203381743;;;SBB Reisezentrum;Zug Altstadt;; 6300; Schweiz; 6300;5G
4401;Mittel;POINT (2539838 1179943);46.76793921183997;6.651013801238619;Lidl; 4; Rue des Champs-Lovats;Yverdon Dist;; 1400; Schweiz; 1400;5G
4402;Mittel;POINT (2682246 1246444);47.363708033799455;8.527421442913429;;66; Bederstrasse;Zürich PF Fil Enge;; 8002; Schweiz; 8002;5G
4403;Mittel;POINT (2612459 1179285);46.76462986002015;7.601732333980498;;28a; Feuerwerkerstrasse;Thun;; 3603; Schweiz; 3603;5G
4404;Sehr Klein;POINT (2643259 1246795);47.37057616458003;8.011360721958063;;32; Entfelderstrasse;Schönenwerd Bhfstr;; 5012; Schweiz; 5012;5G
4405;Mittel;POINT (2523651 1154796);46.540086081492746;6.443302331270439;;;Reverolle;Reverolle;; 1128; Schweiz; 1128;5G
4406;Mittel;POINT (2665608 1210263);47.04015759637641;8.301915122533918;;2; Villenstrasse;Luzern Hirschengr;; 6003; Schweiz; 6003;5G
4407;Klein;POINT (2595481 1238179);47.29448107034694;7.378881994405108;;;Gorges de Moutier;Moutier 1 Dist;; 2740; Schweiz; 2740;5G
4408;Gross;POINT (2568987 1210079);47.04101497349815;7.0305549102921105;;A5; Cressier (NE);Cressier NE;; 2088; Schweiz; 2088;5G
4409;Mittel;POINT (2787400 1186450);46.80282109118976;9.893966799940332;;;Flüelapassstrasse;;; 3851; Schweiz; 3851;5G
4410;Mittel;POINT (2743319 1252468);47.40742121798145;9.337604650701799;;;k kiosk;St. Gallen 14 Zust;; 9014; Schweiz; 9014;5G
4411;Mittel;POINT (2555604 1146239);46.46600173479826;6.860666422583563;;27; Chemin de la Bergerie;St-Légier Dist;; 1806; Schweiz; 1806;5G
4412;Mittel;POINT (2648382 1258748);47.47772332053598;8.080478416458146;;;Vorstadt;Zeihen;; 5079; Schweiz; 5079;5G
4413;Mittel;POINT (2600781 1199533);46.94688165079617;7.448891002567708;;;Casino;Bern;; 3011; Schweiz; 3011;5G
4414;Mittel;POINT (2694850 1234500);47.254598855954825;8.691725274168109;;26; Kugelgasse;Männedorf Zust;; 8708; Schweiz; 8708;5G
4415;Mittel;POINT (2706409 1146640);46.462640578008234;8.823912922933859;;14; In Bálma;Chiggiogna;; 6764; Schweiz; 6764;5G
4416;Mittel;POINT (2677228 1271372);47.588497370822125;8.465316704414741;;;Süesslerstrasse;Wasterkingen;; 8195; Schweiz; 8195;5G
4417;Mittel;POINT (2620541 1230293);47.22324868955917;7.709832044327029;;15e; Heimenhausenstrasse;Berken;; 3376; Schweiz; 3376;5G
4418;Mittel;POINT (2625543 1257579);47.46849169642031;7.7774254915623695;;;Alte Landstrasse;Itingen;; 4452; Schweiz; 4452;5G
4419;Mittel;POINT (2683065 1247560);47.37364194270208;8.538469240856845;;64; Bahnhofstrasse;Zürich;; 8001; Schweiz; 8001;5G
4420;Mittel;POINT (2646064 1248221);47.383211618006406;8.048643268492194;;15; Kyburgerstrasse;Aarau Postauto AG;; 5000; Schweiz; 5000;5G
4422;Gross;POINT (2630777 1268655);47.56788241449885;7.847612702842431;;9; Güterstrasse;Möhlin Zustellung;; 4313; Schweiz; 4313;5G
4423;Mittel;POINT (2536981 1151150);46.50868076270446;6.617565519845886;;;CGN;Lausanne;; 1007; Schweiz; 1007;5G
4424;Mittel;POINT (2609576 1225727);47.18242789254196;7.5649642479282875;;7a; Neuquartierstrasse;Biberist;; 4562; Schweiz; 4562;5G
4425;Mittel;POINT (2661108 1211623);47.052820069298065;8.242890783907242;;;Thorenbergstrasse;Malters Luzernstr;; 6102; Schweiz; 6102;5G
4426;Mittel;POINT (2627624 1268017);47.56228450702985;7.805673969038295;;;Rheinfelden;Rheinfelden 1 Zust;; 4310; Schweiz; 4310;5G
4427;Mittel;POINT (2693808 1289240);47.74700947932122;8.689489613300564;;10; Wippelstrasse;Thayngen;; 8240; Schweiz; 8240;5G
4428;Mittel;POINT (2608367 1260940);47.499161538105476;7.549666219050355;;20; Benkenstrasse;Therwil;; 4106; Schweiz; 4106;5G
4429;Klein;POINT (2685835 1230000);47.21536067129244;8.57178381540224;;144; Sihlbruggstrasse;Sihlbrugg;; 6340; Schweiz; 6340;5G
4430;Mittel;POINT (2741484 1220217);47.11781799954087;9.303145629935226;;;Walensee-Strandweg;Tscherlach;; 8881; Schweiz; 8881;5G
4431;Klein;POINT (2689070 1153650);46.528222338356066;8.599573409318738;;A2; San Carlo;Airolo Caserma;; 6780; Schweiz; 6780;5G
4432;Mittel;POINT (2760130 1195865);46.89460039060492;9.540161528969863;;A13; Says;Says;; 7202; Schweiz; 7202;5G
4433;Sehr Klein;POINT (2683600 1246654);47.365426287349976;8.545382931135784;;;VK Utoquai 4.11;Zürich;; 8001; Schweiz; 8001;5G
4434;Sehr Klein;POINT (2538535 1152013);46.51658832002943;6.637696164107269;;1; Avenue de Florimont;Lausanne;; 1006; Schweiz; 1006;5G
4435;Mittel;POINT (2500910 1116195);46.18990688318315;6.155126002019845;;4; Chemin Kermely;Genève;; 1206; Schweiz; 1206;5G
4436;Sehr Klein;POINT (2681275 1247609);47.37430582986559;8.514780174963356;;193; Zurlindenstrasse;Zürich;; 8003; Schweiz; 8003;5G
4437;Mittel;POINT (2647190 1261827);47.50550127496105;8.064991368905272;;;Ittenthalerstrasse;Hornussen;; 5075; Schweiz; 5075;5G
4438;Sehr Klein;POINT (2500491 1119446);46.219085740225324;6.149006501898367;;;Rue de Lausanne;Genève;; 1202; Schweiz; 1202;5G
4439;Sehr Klein;POINT (2599750 1198870);46.94091814465551;7.435349192409398;Botschaft Brasilien; 68; Monbijoustrasse;Bern;; 3007; Schweiz; 3007;5G
4440;Mittel;POINT (2768406 1249958);47.37891561378841;9.668896342881292;;;Arlberg;Diepoldsau;; 9444; Schweiz; 9444;5G
4441;Gross;POINT (2673028 1250947);47.40529177788599;8.406138913685094;;19; Buchsackerstrasse;Dietikon Silbern;; 8953; Schweiz; 8953;5G
4442;Mittel;POINT (2714479 1097946);46.0233568482588;8.917002627746358;Galleria 2 - Dipartimento Tecnologie Innovative; 2c; Via Cantonale;Manno;; 6928; Schweiz; 6928;5G
